<FITC-A>: pMEK (S221)	<Alexa Fluor 700-A>: CD8	<PE-Gr-A>: ppERK	<Pacific Blue-A>: CTV-OT1
7943.7207	970.078308	43.1276512	7038.08447
6935.6626	292.0495	788.747681	1069.76196
5639.7041	4769.24756	71.0544739	4726.77441
8643.69922	472.875153	811.361145	1353.34131
3275.25513	172.754257	85.1980743	1735.40454
5259.47266	1025.69128	1169.30493	2157.68628
2242.59912	521.460083	-8.6330204	3196.24731
817.41449	407.830078	-3.12230301	1381.19299
7229.06299	2385.9082	1474.71509	4395.75537
1634.97644	525.076477	354.037262	1974.24561
14511.7979	1166.77979	1110.32397	2109.7644
2790.00146	729.500061	-8.45388985	1749.40222
8305.09082	2033.14294	1882.42175	2231.88696
13727.0908	1253.03174	1713.77795	2301.47363
8171.12793	890.032776	553.81897	6073.33643
9836.86914	897.926453	332.143311	533.759888
2744.73291	1946.41101	30.5613823	3781.09839
11778.7139	2146.63501	2208.1377	2285.39624
4272.27539	243.987579	176.777496	509.664703
13633.1885	774.669128	950.430542	9205.57617
561.036926	64.1669769	24.7587204	2606.99121
8355.22559	490.591553	173.956207	2032.72424
15939.0498	2632.4375	1226.17224	6272.95215
2853.92114	1804.3042	-38.4879456	12505.6523
6099.64258	408.788666	678.465942	3988.94727
6022.18799	1952.94043	152.488403	2349.37866
7790.97363	1827.62158	236.368179	5552.17578
16767.6914	1715.30579	703.624634	1635.65503
14165.1514	909.366394	390.597015	951.744019
325.519409	1624.65149	53.5546303	4861.01221
13465.4023	1715.48389	3451.03149	2632.44214
1699.25159	1324.43237	934.767639	2554.27148
4397.43506	529.870483	883.380859	2239.99585
17589.4688	1757.98645	1230.33923	5224.89746
5881.68994	987.070251	44.8347549	9500.04492
23006.7949	778.485046	643.429871	506.033691
2133.96338	195.060425	219.480911	652.179504
8201.50586	2664.62061	100.693901	13996.6543
20125.9531	3545.25562	3271.72949	14992.2256
1426.28369	6804.05713	67.992981	8416.58496
3941.39941	1237.78772	76.4441757	2518.52734
131.996552	254.949463	-19.3791447	487.511719
1740.42163	538.682861	50.5254593	3065.19922
8102.8291	507.012299	281.99295	5052.67041
4254.11475	4324.96484	71.022934	10999.3154
7680.38086	1920.33655	1821.8728	2300.54932
9660.91504	674.41156	950.24408	2050.83984
1186.34998	1300.32593	62.1027069	5156.47266
2714.27637	1866.44995	13.6306105	3878.44043
1173.6239	181.564209	-29.1815662	1075.29309
12148.3203	2321.06348	967.657471	3815.54761
1781.18896	291.564148	36.5339394	1130.7334
803.206604	474.742615	-2.28231049	3602.47363
9686.14941	879.595764	834.306152	10293.2178
5745.37646	1078.00708	65.4863281	2682.27515
41091.1445	3155.76904	3437.45093	6266.79395
1736.26807	658.403748	-1.52554953	2964.37988
6049.27979	367.637024	63.3890038	3721.12427
401.141174	342.041901	-12.368227	2385.79321
10710.292	1975.40698	975.610657	2049.90356
20828.2695	1043.94067	1561.73425	4852.29346
2720.84155	773.175293	1266.8717	2782.38257
2092.6394	322.141693	909.262329	5939.21191
1564.08228	716.003296	-13.3671875	4103.66992
1106.48938	483.753113	55.4858856	1467.44641
7777.41357	1796.32227	147.151672	2804.34863
2968.59204	139.569275	6.68262863	3066.22314
3115.63306	109.683182	4.91831064	1906.65015
7420.65088	1353.03882	877.507568	1051.50085
13709.8438	957.085022	2157.70044	1739.23328
24356.627	1828.17371	3020.96387	1734.29834
-104.137581	317.980835	-7.35722017	2763.54858
12340.8369	1753.10083	2146.70386	2195.67261
3828.98584	533.632019	278.793488	1275.96143
3569.46362	1485.86877	39.6730843	4929.93262
2743.94531	1235.40381	19.7120209	6003.39209
3391.07764	294.580902	322.96167	1191.78821
11038.7119	1224.48059	2214.23877	3615.48682
1821.76855	410.0849	-6.52497101	684.188416
2867.99292	868.397522	92.1710129	3952.0896
3147.39014	525.381165	33.3909264	2595.59741
3595.10376	207.011093	194.570099	876.63269
5653.36133	632.318604	73.0004883	4647.1001
6537.42139	986.447388	122.040924	1933.5614
13747.498	959.046997	2056.75342	5733.03076
4839.6709	845.760132	68.1267776	3166.98804
12186.1885	908.691162	1050.48328	4640.92383
15879.1436	2260.11035	2766.91284	2766.03809
12412.4951	657.07196	1084.15894	6202.04248
17189.8301	1479.86951	2211.08716	2594.64453
3847.11914	823.236755	321.279083	1219.90271
865.405945	184.105209	27.3272934	1088.29919
41760.4062	3174.15991	3417.55884	1101.40906
12294.373	480.009918	487.023163	1151.51318
11082.4805	935.933716	894.023865	2069.5083
2368.65405	840.877075	52.9157257	5070.88184
2266.10107	793.969116	226.399841	1262.33789
3950.43945	1696.44543	79.4318008	3939.729
6256.22119	1505.62451	1383.7428	1109.23364
13095.9424	1156.81982	2483.95239	3235.25195
4972.75391	1021.14478	176.293472	4354.24316
6798.12695	239.475677	519.065918	1696.44849
5511.81299	1306.8999	1368.28809	3901.93433
10659.7959	1587.75354	3049.62646	6199.62842
5705.71777	932.392334	468.216064	2296.62793
7119.75391	756.102661	285.896454	2730.37695
3112.28052	793.123352	88.8437653	1238.53357
14871.1758	748.322327	250.188263	3071.71533
10991.4307	1102.31348	1263.15051	4576.83252
4369.01318	425.767914	83.949379	1774.75061
11251.3779	4649.05029	5348.98242	4037.59644
13775.6172	687.013367	651.475159	1188.65356
8830.1875	1050.99707	1761.45105	2109.0437
3709.46021	551.078125	147.02536	2107.7959
3230.90845	1175.76929	66.376297	10770.0293
24285.8496	1668.60754	1660.29553	14879.4951
14048.585	633.670471	878.168213	5097.95166
11836.3115	760.945984	1444.24878	2055.76001
2465.47461	797.894531	72.708725	5152.94385
1579.38745	322.472015	7.06719065	6371.64502
2304.56958	1469.53735	54.4722176	6274.16699
2927.35181	1152.33728	251.454559	2299.15381
5814.77344	831.306152	473.374786	3430.58911
13338.0781	1128.13672	3290.77881	2413.84814
2809.3042	548.009705	-31.1035328	3086.06396
13730.4355	1672.0387	1516.1709	2281.57764
4086.41406	2063.42456	21.7774487	8828.95117
7625.18457	1352.84363	2383.39771	2644.4436
58.0483208	243.673386	20.4876385	2236.43384
3371.45605	258.277893	142.348587	3900.96216
14635.3057	477.725006	2519.10254	3236.71411
29812.9805	1948.00024	3399.63306	18072.9062
17088.5859	845.493652	778.174133	473.014374
7622.12402	1910.16943	1544.17371	6067.52002
330.79834	211.959946	-24.1430817	9875.08984
1523.99463	923.569824	18.8565788	2809.69434
404.084808	81.8669357	23.9659081	5695.67725
875.96167	187.792511	-2.06431174	716.890564
9376.37402	1390.87842	1626.61035	5588.53564
17873.3047	3496.47607	4185.64893	5276.64404
7705.31445	380.421906	1223.94214	4499.1333
6050.36426	1923.72571	185.108124	8035.07275
2528.87427	590.085083	77.4295273	3655.59912
1906.00745	1164.80322	84.9655838	2017.45972
1831.16064	355.172394	43.3904266	2355.30371
10271.4834	1490.67041	155.815552	4090.05786
17128.166	1466.55005	677.479858	3372.07007
10934.6816	963.783142	2320.79688	2124.09326
1870.83655	484.330902	132.738907	2407.64624
10350.416	1250.51025	344.292328	3079.85571
18602.4531	1352.36169	680.826904	2988.59692
-107.465492	459.11792	7.68137598	2331.60376
9666.49121	746.329346	1236.27026	4096.08691
2720.65601	1046.0625	25.1505604	1418.33154
11676.8193	912.869385	526.420471	5053.59668
3434.19751	1144.12354	84.5399628	6880.40576
12991.2861	2814.03979	1915.203	4681.4043
804.096619	387.248932	71.1025543	1443.7865
9627.8418	1300.44641	1080.91016	8019.97217
3097.28516	857.882141	1015.01227	2374.21484
5044.31787	1299.07446	853.168152	1301.00293
1934.06848	599.043701	43.0376816	4556.72803
1226.30481	4185.89697	145.838425	11702.415
1436.17322	578.891724	10.4259319	1470.88562
260.137787	200.171539	0.791296124	790.34668
4807.9668	1573.25671	528.248779	4678.36768
14087.1426	4180.17334	3323.14136	4661.19824
5548.98389	950.799133	349.75708	1617.88843
7208.50732	1126.73962	200.70694	1390.47656
995.912537	1827.05444	32.4551773	1072.95764
5439.34521	1131.05896	41.6650696	4317.84229
24391.873	2057.13306	3234.34351	5411.55518
13770.1689	1130.82361	261.611725	2099.51709
4270.65137	703.783386	85.3940277	5756.25195
11485.0352	2072.58594	1960.22083	5325.15186
9454.72363	904.15863	200.623383	9239.19434
1213.60742	881.026855	41.9284286	3191.78027
1750.0332	2833.88037	-11.0409307	2607.98926
2798.00171	754.560242	545.114014	3230.91626
15462.2109	1970.89954	3359.18262	3409.66992
6187.72754	296.949829	1454.22766	899.94104
1269.24084	1388.31909	0.505056024	2945.50415
8504.62598	1006.97552	707.193665	6699.43213
6096.84473	706.815247	526.5354	2541.06934
1006.1637	2685.04907	90.2383194	10493.5879
8120.52637	881.014832	200.30835	6262.09229
10767.1279	1266.18445	1368.31287	2675.44751
12766.7139	2710.23975	574.207581	3727.41357
18957.7539	1774.13953	3325.93677	1902.34412
4549.7959	3100.88501	29.7505322	3401.59033
3000.39575	533.86377	5.01903343	16479.8828
12828.5498	825.992188	817.044373	7748.56641
877.158203	1028.52161	53.6381721	2829.47412
3697.10693	1344.45203	16.3726654	7102.96045
17410.9004	1730.82385	735.56781	3067.72046
7097.39014	2996.58911	202.451584	3599.2168
19631.9336	612.796448	2200.9812	3292.69092
3863.77808	229.030731	40.6030083	1559.8689
5173.17676	4392.83057	931.278625	3405.92065
4639.23828	401.620972	197.172272	2196.49829
6266.375	5132.3501	946.872559	1879.17993
3329.10913	354.307129	7.2736907	2852.51953
26280.4414	1739.4884	2468.66406	4758.7998
3480.8186	814.317505	475.918182	5765.40479
2901.54883	257.861633	30.5966225	5794.58301
1056.91467	299.934906	21.3960018	589.853088
6268.76758	1590.17358	1569.71826	718.497131
8012.09961	4074.67969	436.312439	6540.88184
7228.13672	1387.30054	190.316574	8557.51758
7672.87891	367.342285	215.748383	6725.23682
24883.0547	1640.59827	2028.47986	3749.82031
1796.84033	3681.17383	69.893631	6494.53467
18916.8926	1665.95142	588.931702	9210.65918
4073.50317	1348.0946	95.0885849	2310.89941
8638.21484	970.765991	1925.6322	869.578247
7002.97803	970.142822	97.9003677	5899.84717
15559.0029	1222.427	1612.57593	9674.74707
11318.502	887.863586	1158.54468	2607.36548
5.34130716	58.5197144	-3.25558639	718.521912
21000.2441	5551.95312	1044.92688	8416.16406
9227.97461	590.961121	231.580841	2412.65967
2503.25854	2510.65332	70.844368	3297.70776
2321.75879	2605.56689	179.22644	2965.05908
11874.9453	1751.74329	1093.91699	5025.08545
2541.1709	939.359009	178.259842	4635.8252
180.339233	703.121094	2.57172871	8201.6709
2644.94043	2057.61328	49.4871674	6566.35107
9368.68164	1756.01404	209.131927	2313.73828
1629.52124	258.6987	26.5512581	7607.36377
14315.0059	1431.79773	3481.74243	4937.1167
376.717621	184.478638	-33.8450127	1760.84998
3006.74097	1188.39539	165.099258	5226.74756
9843.64746	897.738342	940.221741	1356.2063
6828.57275	2398.38159	299.178467	1380.22913
658.601196	40.0910416	-1.13290989	7474.45996
21051.9766	1161.53052	2236.81055	4010.34619
4858.03809	1997.2334	1121.11267	2840.33398
15104.4902	870.965576	428.054413	2516.17627
11682.5957	1502.36011	820.664856	5096.16602
13304.4473	2126.67627	296.513672	6104.42334
6310.56885	932.582642	1226.10889	3227.8772
6672.43115	787.789551	33.7768936	8984.6709
9442.59961	616.915955	213.85321	4713.19727
2406.77075	625.310364	813.773499	1454.1731
943.694336	685.091187	29.4286861	3872.24023
2082.09839	22.6915817	-22.2114697	3236.20801
9308.74219	1409.80005	2171.77905	2217.84229
9470.07227	876.466675	1067.35974	2717.1936
8715.92871	1852.05518	1085.375	4459.19043
1153.3595	162.528519	-26.6818371	2224.54956
352.300964	205.698334	2.78921247	5751.14062
10691.5439	591.505371	115.903793	2066.48584
1705.92725	1025.75317	128.729172	4710.55469
11219.4336	1875.78577	2331.39526	1988.91333
11488.3096	1779.34131	2800.92773	1949.19849
9834.22656	4205.01318	2050.97705	6356.00977
3087.6748	2274.3252	860.713196	2391.81299
7067.20703	2139.79932	1162.13989	4870.27637
1417.31592	5116.82812	153.745514	8168.53174
10340.4941	394.486267	1221.65637	2508.8916
1028.56067	269.842377	62.3322563	3390.62012
4073.79858	767.758606	57.5836601	6698.61182
382.057434	396.477295	111.428978	6311.65527
893.01593	852.689392	14.6153717	3175.37891
7165.41797	539.076111	1140.12402	1093.48462
3283.71899	469.114014	3.26955223	6562.95752
5502.48535	1566.83398	183.899353	9188.87109
4676.35742	4184.47949	83.2949753	2953.74756
9473.65918	581.829407	1351.44629	1730.50354
3793.99854	1586.05298	13.9975748	3381.61963
5981.479	1410.80823	1536.51831	2061.87988
2047.90613	538.558838	56.1620941	6788.22168
5160.37402	1680.88196	461.024536	2851.33276
4052.39478	547.337769	-3.37921023	809.414368
623.034241	806.343201	57.4954071	3899.22632
1693.37598	523.753723	19.8040962	4578.63916
10406.9082	2467.26562	1882.54089	9855.33789
9947.99414	1136.30554	428.274384	6747.44824
7302.42334	1617.4093	1864.74902	3255.16992
1555.66797	1142.30615	15.9318209	4093.15015
5880.28467	2061.29224	1838.65991	1815.93665
2386.22803	868.72229	20.0451355	2453.29565
3652.38745	881.413147	127.722672	2289.91455
3304.18433	801.944763	106.968445	1813.65051
4609.2793	780.323547	158.21933	9312.18652
10459.5898	533.563049	1094.81104	3602.10913
1585.62805	323.727966	20.5777607	10333.0166
22472.7344	1032.69177	842.186584	7458.10938
5547.22314	1059.45837	281.824097	3243.49512
18030.0312	2019.27771	1445.50806	1486.09961
793.31134	630.200806	5.15057421	4265.87891
11483.1484	5356.09863	265.580109	9047.88281
2906.79858	495.563232	80.6343765	2826.99805
1503.57959	186.767212	217.052032	1910.88159
715.995178	636.472107	21.733448	6429.84961
19160.9082	1128.85962	1662.32849	3456.22583
2407.00195	2753.92212	151.879501	6772.36572
16564.2812	843.148743	1410.08691	14627.2002
5963.89209	1089.21155	29.6248074	6827.45703
7376.13184	465.792694	421.397125	4055.53955
13610.5693	558.509644	3219.93652	2906.29688
16108.2305	1034.28418	1555.03784	4124.24756
1785.46484	444.824188	-27.9950905	636.80542
10608.3438	1559.89636	2530.30371	6437.82129
11823.8975	685.227661	2168.29395	3242.82178
2508.58472	1079.22705	562.216553	3696.61401
6218.76855	857.816101	189.972549	1397.30249
17249.7812	1306.38403	4124.87598	1248.12524
9707.48926	839.866882	1102.0686	2905.60693
10622.0596	3276.28809	1958.76758	2218.62646
11150.7256	1076.3429	1560.31299	1972.45154
1914.84827	807.237183	32.3448639	2487.92749
20021.9707	1257.79712	678.176697	4364.42969
6999.91748	400.780273	590.432922	2027.33276
11435.8643	504.54715	1393.28076	2587.38818
13909.4473	1450.69324	2478.70386	6039.1377
11817.3887	448.240143	683.477905	5573.1626
992.631836	196.571548	676.623169	892.369263
2975.66602	758.950623	100.420265	7133.18799
8967.92383	1358.07214	278.856537	3636.03711
6830.0083	3018.03369	1327.59497	8486.64648
4447.10498	2162.15332	441.157471	2825.60327
2554.55811	546.283264	64.2668839	2713.72437
13839.4922	1234.85669	2196.65112	7340.34814
5620.80664	1262.5083	1945.32117	2146.07007
459.814301	225.371948	1.49980152	1582.8551
3778.66821	1419.58203	58.9566116	3444.89185
2382.08472	907.031799	12.2639704	1505.69067
9528.9502	413.969299	535.946716	4197.59277
10866.1143	756.388672	2727.43579	1340.09937
462.509033	168.439499	-21.7991543	6584.95605
16007.1553	1464.57166	668.394043	8624.6543
1915.40698	314.493317	-23.3956223	4293.47656
9587.35352	688.709045	589.653015	1135.85291
2617.29517	505.256866	-8.87974262	3604.94482
2454.68384	277.06308	58.6507034	2513.00903
1753.92493	527.787598	31.7286434	1624.39734
2004.16797	1234.66748	-35.5046806	5974.26904
5738.2373	1544.25171	-0.017358942	2496.729
705.995056	295.064911	73.6832047	539.265015
705.63855	415.546631	80.0051117	5196.51416
10001.7061	527.808655	579.905823	3134.77075
1491.776	816.555908	16.6016998	2855.03882
17222.2539	1216.63538	335.819733	2659.2915
3558.32886	566.403931	368.233459	3598.80249
938.52771	1104.7522	-4.94561577	8928.09473
12796.8018	3735.97192	972.290283	4579.11035
2445.15649	1208.22827	161.608292	4565.50977
734.396912	39.8012962	7.62362242	2655.87109
5093.90479	989.346313	136.526779	1411.37195
12564.2207	976.613586	2265.35449	3820.98706
2063.96118	844.033142	89.6987991	4458.37939
2357.21753	604.0495	24.3604145	1968.72314
17582.1816	1605.90222	1683.93774	12569.7461
6440.13232	678.730469	202.758728	5134.37695
9019.76074	1829.52527	250.017365	7372.00195
11462.2744	450.775909	960.15387	3177.26392
13637.7041	5081.8501	1970.89832	10352.2207
8059.79346	1821.89648	1364.36975	1400.05164
1375.76318	441.15213	35.5225067	1789.56433
7960.63086	716.64856	2346.21411	7173.31787
3874.89014	1692.37891	476.710663	2780.85229
17563.9902	1873.16333	2328.05811	6651.4126
9501.28223	460.891479	1647.08313	1415.32117
6624.9624	2817.72607	288.860748	6877.64209
9335.21777	860.908325	1204.56238	4160.34814
1658.84436	474.594666	-29.8114033	1203.26562
23047.4785	1024.54614	1259.89551	2748.96533
8613.58301	1702.98169	170.195038	5958.68359
4296.13428	1113.79565	138.484802	2114.44385
5050.09814	519.687073	454.412903	1143.77539
3553.89819	607.063538	21.0018387	7578.97705
13951.2402	1347.74243	2720.35474	3471.59082
4381.8418	2379.25781	90.5020752	7928.70557
4389.69727	296.809753	499.970398	3702.9873
5919.81641	794.756348	193.40593	1256.68286
6354.44336	536.630676	46.282795	5900.78662
13448.1592	881.795959	191.069366	976.912781
844.620056	784.110718	32.6499214	2797.53638
9847.39746	1553.00684	3221.6875	1642.10376
18398.2617	1824.2002	3136.98633	4506.93848
8784.47168	3936.27197	134.023056	16864.7832
316.076721	1211.651	53.1816978	873.307983
4997.82861	2527.35132	633.371399	10897.0098
10973.1523	862.588135	1322.40344	2777.18604
6962.67676	2228.81226	164.896347	2863.05908
3160.76099	2181.58618	1193.23206	7897.66064
4545.74561	1031.47339	140.375198	2582.80298
2095.93115	541.69635	54.0325279	6459.33936
5896.65234	1778.56995	1494.59436	4015.67993
2497.33276	204.376648	38.4397163	1511.28027
8040.10547	699.373718	127.177109	3078.83301
5637.06934	392.850159	92.5444412	5098.18945
13053.209	3386.7998	322.579315	4188.01514
8479.47266	2135.70923	92.0250854	2577.16846
18448.3359	1552.90479	418.120178	2550.14136
5475.76709	1401.5022	1314.39453	6004.62598
6642.67676	1199.72693	1131.55151	3072.64941
2557.40039	2619.43115	1291.11768	3284.40479
150.71489	150.501114	51.1394119	1822.77441
9875.60938	857.588196	517.382568	2125.81519
376.451477	49.8459587	-6.51412821	3536.57471
8506.50293	498.417267	388.800781	2611.38281
17877.8984	1889.23254	2094.95752	3215.29443
5200.22461	2512.38867	267.929504	1707.47473
17301.0996	1590.41833	904.436829	1181.89014
7693.65625	1224.76587	947.013062	9212.97559
13281.7266	879.1698	1202.38806	4563.33447
880.55304	1143.67212	-1.82598495	5916.99121
7557.87305	872.467041	497.653687	2478.59888
12385.3232	570.222595	390.842316	3441.65332
6415.60498	573.923401	774.462891	1421.86096
13554.3223	968.074463	1854.28772	1997.77026
22374.2676	3604.68457	2105.69653	9905.75586
2690.45679	774.795532	173.675201	8243.04785
1461.95837	1143.35583	11.6490936	3820.88794
17961.2715	2326.29419	4742.97168	6839.70654
8690.12207	517.179077	1094.18909	3832.86597
14851.5645	987.20697	2944.40845	3953.03296
4378.93359	441.142456	612.281616	2241.9707
3741.35571	1340.99255	101.33004	8491.61426
11466.9102	1079.62476	238.497223	3466.20703
744.276733	277.488617	63.1363258	993.476013
2073.21387	754.546204	24.9785824	1511.99463
3999.54077	1207.11963	157.796768	1274.78357
